AGENCE;EXPL;CLIENT;CODAPE;IDP;ANOMALIE_AGE;ANOMALIE_DATE_EER;ANOMALIE_CIN;;
1017;SR;577661;;128863;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577573;;127324;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578053;;135243;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578043;;135214;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578189;;137704;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578100;Autres services NCA;135749;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578101;;135754;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578121;;136151;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578279;;140179;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578366;;141503;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578257;;139495;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578404;COMMERCE DE GROS;142548;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578397;;142280;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578557;;144912;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578690;;147671;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578778;;150660;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578733;Autres services NCA;149247;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578805;;151553;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578832;;152512;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579097;;160666;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578997;;158292;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579147;;161907;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579242;;163720;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579250;;179237;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579434;;167725;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579338;;166505;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579335;;166499;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579536;;169094;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579483;;168449;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579528;;168984;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579517;;168811;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579508;;168709;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579529;;168989;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579847;;22492;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579850;;172728;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579801;;101416;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579911;;173387;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579651;;170558;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579863;;172852;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580159;;177347;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579960;;174054;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580154;;177237;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579967;;174105;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580071;;175629;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579756;;171759;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579887;;173136;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;580041;;175190;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580157;;177272;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580207;;178749;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580146;;176979;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579730;;171443;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579715;Autres services NCA;171251;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580245;;180363;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580363;;184658;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580377;;185180;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580258;;181037;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580481;;188064;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580382;;185292;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580473;;187906;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580485;;188221;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580343;;183976;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580491;;188277;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580535;;189407;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580645;;192232;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580712;;194542;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580722;;195019;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580664;Autres services NCA;192822;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580903;Particuliers non commerciaux;199887;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580872;Particuliers non commerciaux;199010;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581012;Particuliers non commerciaux;936502;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580998;Particuliers non commerciaux;935713;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580955;Particuliers non commerciaux;932908;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581291;Particuliers non commerciaux;948859;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581394;Particuliers non commerciaux;952583;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581389;Particuliers non commerciaux;952437;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581643;Particuliers non commerciaux;965991;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581543;Particuliers non commerciaux;960891;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;581693;Particuliers non commerciaux;969030;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581731;Particuliers non commerciaux;972692;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581669;Particuliers non commerciaux;967457;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581695;Particuliers non commerciaux;969048;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581786;Particuliers non commerciaux;975957;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581938;Particuliers non commerciaux;983190;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581915;Particuliers non commerciaux;982363;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;581945;Particuliers non commerciaux;983722;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582109;Particuliers non commerciaux;987409;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582225;Particuliers non commerciaux;989306;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;582556;Particuliers non commerciaux;992445;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582152;Particuliers non commerciaux;988056;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582774;Particuliers non commerciaux;994455;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582943;Particuliers non commerciaux;996706;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582820;Particuliers non commerciaux;995232;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582984;Particuliers non commerciaux;997150;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583119;Particuliers non commerciaux;999133;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583072;Particuliers non commerciaux;998437;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583205;Particuliers non commerciaux;1000594;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583096;Particuliers non commerciaux;998675;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583200;Particuliers non commerciaux;1000589;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583321;Particuliers non commerciaux;1006781;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583326;Particuliers non commerciaux;1006961;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583336;Particuliers non commerciaux;1008152;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583519;Particuliers non commerciaux;1016357;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583529;Particuliers non commerciaux;1016473;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583636;Particuliers non commerciaux;1022930;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583656;Particuliers non commerciaux;1024102;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583671;Particuliers non commerciaux;1024797;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583976;Particuliers non commerciaux;1032830;;;ANOMALIE - Document d'identité expiré;;
1017;SR;584119;Particuliers non commerciaux;1040462;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584310;Particuliers non commerciaux;1046381;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584420;Particuliers non commerciaux;1052337;;;ANOMALIE - Document d'identité expiré;;
1017;SR;584428;Particuliers non commerciaux;1052858;;;ANOMALIE - Document d'identité expiré;;
1017;SR;509462;PARTICULIERS SALARIES;26696;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577237;Papier et produit du papier;122422;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577166;COMMERCE DE GROS;121237;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577429;;125010;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577234;COMMERCE DE DETAIL;122364;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577568;;127101;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577872;;132497;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578026;Autres services NCA;134865;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577880;COMMUNICATION;132739;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578075;;135433;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578073;;135411;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578122;;136179;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578294;Autres services NCA;140573;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578283;;140311;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578305;;140728;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578244;;139127;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578720;;148665;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578558;Autres services NCA;144914;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578668;;147446;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578644;;147115;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578785;;150902;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578638;;146929;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578941;;156240;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578935;;155593;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578916;;154469;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579046;;159072;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579009;;158358;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579136;;161660;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579034;;158855;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579247;;163889;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579395;;167231;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579426;;167565;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579412;;167412;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579602;;169844;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579634;;170257;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579538;;169114;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579501;;168629;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579535;;169088;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579672;;170785;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579743;Autres services NCA;171614;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579997;;174513;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580141;;176800;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579985;;174403;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580127;;176531;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580042;;175196;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580182;;177931;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579736;;171558;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579694;;171033;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579797;;172212;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580185;;178002;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580311;;182635;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580281;;181947;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580587;;190649;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580591;;190753;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580619;;191424;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580628;;191652;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;580655;;192534;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580646;;192301;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580684;;193471;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580759;;196016;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580649;;192357;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580803;;197275;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580839;Particuliers non commerciaux;198323;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580828;Etat;198102;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580916;Particuliers non commerciaux;200285;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581005;Particuliers non commerciaux;935933;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581059;Particuliers non commerciaux;939456;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581101;Particuliers non commerciaux;942701;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581077;Particuliers non commerciaux;940855;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581035;Particuliers non commerciaux;937963;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581179;Particuliers non commerciaux;945096;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581211;Particuliers non commerciaux;946130;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581405;COMMERCE GROS DETAIL RESTO HOTEL;953272;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581371;Particuliers non commerciaux;951873;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581267;Particuliers non commerciaux;948266;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581321;Particuliers non commerciaux;949776;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581326;Particuliers non commerciaux;949908;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581419;Particuliers non commerciaux;954224;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581355;Particuliers non commerciaux;951195;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581408;Particuliers non commerciaux;953670;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581438;Particuliers non commerciaux;955487;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581634;Particuliers non commerciaux;965542;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581625;Particuliers non commerciaux;965193;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581642;Particuliers non commerciaux;965947;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581572;Particuliers non commerciaux;961771;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581594;Particuliers non commerciaux;962749;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581580;Particuliers non commerciaux;962106;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581717;Particuliers non commerciaux;971289;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581705;Particuliers non commerciaux;970139;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581652;Particuliers non commerciaux;966535;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581943;Particuliers non commerciaux;983614;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582130;Particuliers non commerciaux;987748;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582740;Particuliers non commerciaux;994251;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582023;Particuliers non commerciaux;985190;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582010;Particuliers non commerciaux;985150;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582872;Particuliers non commerciaux;995738;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583217;Particuliers non commerciaux;1001108;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583381;Particuliers non commerciaux;1010403;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583411;Particuliers non commerciaux;1012259;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583418;Particuliers non commerciaux;1012660;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583420;Particuliers non commerciaux;1012830;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583423;Particuliers non commerciaux;1012961;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583550;Particuliers non commerciaux;1016778;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583618;Particuliers non commerciaux;1022301;ANOMALIE - Mineur de plus de 21 ans;;;;
